time_s,inlet_flow_ml_min,outlet_flow_ml_min,chamber_pressure_pa,volume_rate_ml_min
0.23000000000000043,-422.7663225649863,508.5188482990666,3.79676733695321,-931.2851708640529
0.2312499999999993,-424.5586250691773,510.36748535940575,3.625210968989691,-934.926110428583
0.2325000000000017,-426.232694233,512.1036767319742,3.4526592938756515,-938.3363709649742
0.23375000000000057,-427.78816217642753,513.7269488660214,3.2791524613741845,-941.5151110424489
0.23499999999999943,-429.22469096934185,515.2368553851256,3.1047310212004158,-944.4615463544675
0.23625000000000185,-430.54197265584685,516.6329772563652,2.9294359151292566,-947.174949912212
0.2375000000000007,-431.739729270739,517.9149229532022,2.7533084688387053,-949.6546522239412
0.23874999999999957,-432.8177128482414,519.0823286119808,2.5763903834846658,-951.9000414602222
0.240000000000002,-433.77570542293205,520.1348581819327,2.3987237270167814,-953.9105636048647
0.24125000000000085,-434.61351902300964,521.0722035685926,2.220350925231848,-955.6857225916023
0.24249999999999972,-435.33099565599554,521.8940847705277,2.041314752561321,-957.2250804265232
0.24375000000000213,-435.9280072868392,522.6002500092798,1.8616583226034016,-958.528257296119
0.245000000000001,-436.4044558085572,523.1904758524324,1.6814250783967823,-959.5949316609897
0.24624999999999986,-436.76027300549504,523.6645673297055,1.5006587824333506,-960.4248403352005
0.24750000000000227,-436.99542050921724,524.0223580419886,1.3194035064210348,-961.0177785512058
0.24875000000000114,-437.1098897471415,524.2637102632282,1.137703620794647,-961.3736000103697
0.25,-437.1037018839925,524.3885150350809,0.955603783972558,-961.4922169190734
0.25124999999999886,-436.9769077561227,524.3966922542469,0.7731489313718365,-961.3736000103697
0.2525000000000013,-436.72958779879536,524.288190752409,0.5903842641766119,-961.0177785512044
0.25375000000000014,-436.3618519665058,524.0629883686947,0.40735523786915073,-960.4248403352005
0.254999999999999,-435.873839646402,523.7210920145877,0.22410755051878262,-959.5949316609897
0.2562500000000014,-435.26571956490284,523.2625377312129,0.0406871308423169,-958.5282572961157
0.2575000000000003,-434.5376896875923,522.6873907389308,-0.14285987396483202,-957.2250804265232
0.25874999999999915,-433.6899771124343,521.995745479168,-0.32648711062731284,-955.6857225916023
0.26000000000000156,-432.7228379564385,521.1877256484207,-0.5101480324045844,-953.9105636048592
0.2612500000000004,-431.6365572358484,520.2634842243738,-0.6937959119217864,-951.9000414602222
0.2624999999999993,-430.4314487398695,519.2232034840717,-0.8773838542167117,-949.6546522239412
0.2637500000000017,-429.10785489811724,518.0670950140874,-1.0608648099883877,-947.1749499122046
0.26500000000000057,-427.6661466418295,516.795399712638,-1.2441915890468143,-944.4615463544675
0.26624999999999943,-426.1067232588506,515.4083877835983,-1.4273168739631332,-941.5151110424489
0.26750000000000185,-424.4300122426013,513.9063587223635,-1.610193233905171,-938.3363709649649
0.2687500000000007,-422.63646913506386,512.2896412935191,-1.7927731386573753,-934.926110428583
0.2699999999999996,-420.726577363771,510.55859350028186,-1.975008972823689,-931.2851708640529
0.271250000000002,-418.7008480730494,508.71360254567105,-2.1568530501979204,-927.4144506187205
0.27250000000000085,-416.55981994953066,506.75508478537836,-2.3382576282998926,-923.3149047349091
0.2737499999999997,-414.30405904190195,504.6834856723102,-2.5191749230755707,-918.9875447142122
0.27500000000000213,-411.93415857517857,502.49927969277167,-2.699557123745038,-914.4334382679502
0.276250000000001,-409.4507387594977,500.2029702942721,-2.8793564077962155,-909.6537090537698
0.27749999999999986,-406.85444659338714,497.79508980493426,-3.0585249561219148,-904.6495363983214
0.2787500000000023,-404.14595566182476,495.2761993444888,-3.237014968283733,-899.4221550063136
0.28000000000000114,-401.3259659290724,492.64688872684303,-3.414778677900153,-893.9728546559154
0.28125,-398.3952035262166,489.9077763542178,-3.5917683681559973,-888.3029798804343
0.28249999999999886,-395.354420533788,487.0595091028429,-3.7679363874158196,-882.4139296366309
0.2837500000000013,-392.2043947593004,484.10276220021507,-3.943235164941772,-876.3071569595155
0.28500000000000014,-388.9459295099878,481.03823909391537,-4.117617226701929,-869.9841686039032
0.286249999999999,-385.57985336054406,477.86667131199664,-4.291035211269185,-863.4465246725407
0.2875000000000014,-382.10701991627656,474.58881831494756,-4.4634418857930305,-856.6958382312241
0.2887500000000003,-378.5283075716121,471.205467339246,-4.634790162040591,-849.7337749108581
0.28999999999999915,-374.84461926385086,467.7174332325218,-4.805033112503021,-842.5620524963726
0.29125000000000156,-371.0568822225952,464.1255582803441,-4.974123986549955,-835.1824405029392
0.2925000000000004,-367.1660477147742,460.430712024662,-5.142016226627993,-827.5967597394362
