frequency_hz,viscosity_mpa_s,backpressure_pa,swept_volume_ml_cycle,net_flow_ml_min,sample_amount_30s_ml,outlet_min_ml_min,outlet_max_ml_min,chamber_pressure_half_range_pa,peak_reynolds_number,hydraulic_input_power_mw,pressure_residual_pa,points_per_cycle,settling_cycles,trial,swept_volume_factor,loss_factor
1.0,6.372577102053458,0.0,2.7435362405908874,16.677975809935088,8.338987904967544,-237.27351894661496,270.82435724091846,3.141275572391365,33.29283533715382,0.0019878325764805483,2.220446049250313e-15,160,45,70,1.0757120833592526,0.9794003274134493
1.0,6.390777816989816,0.0,2.577956125983158,14.982755651349732,7.491377825674867,-223.64444436721027,253.780678687556,2.951719987694676,31.11245335964431,0.0017355674098333577,1.3322676295501878e-15,160,45,71,1.0107898390628978,0.9793710139720481
1.0,5.434366350298494,0.0,2.683240957474474,16.128244630356466,8.064122315178233,-232.2448755341258,264.64026848017363,3.0660826150778506,38.15669749449441,0.0016305938096368414,1.7763568394002505e-15,160,45,72,1.0520709286851215,0.8503083295598286
1.0,5.380308203394041,0.0,2.4524483380730473,15.518042196639604,7.759021098319802,-211.48922906033226,242.6586160532221,2.802059997439562,35.33499080654552,0.0013588942321753875,1.3322676295501878e-15,160,45,73,0.9615795381333506,0.9810616467148559
1.0,5.156606855934397,0.0,2.469224154463534,16.732635264788758,8.366317632394379,-211.82483981482605,245.428509348608,2.820136375772485,37.28340516533709,0.0013486512847624204,2.220446049250313e-15,160,45,74,0.9681571616152171,1.0311992921822495
1.0,4.734869959345367,0.0,2.5317005427516057,17.94992445940864,8.97496222970432,-216.3900308856117,252.42081266909628,2.889819842913685,41.75881143061458,0.0013286634380918101,1.7763568394002505e-15,160,45,75,0.9926535049883408,0.9942555818706439
1.0,5.441810233101818,0.0,2.607388226401135,17.720480215613637,8.860240107806817,-223.62470088508962,259.22911696674146,2.9796074853590886,37.313570301814565,0.0015883433130877036,2.220446049250313e-15,160,45,76,1.0223298601458495,1.0349312516069302
1.0,5.924630593388554,0.0,2.7445535627518605,18.196350144572484,9.09817507228624,-235.84489242680635,272.43253159597856,3.1395764296553077,36.017355089075316,0.001899008672989676,1.7763568394002505e-15,160,45,77,1.0761109648192593,1.0311783139814268
1.0,4.241459265444966,0.0,2.7686512878206835,20.018111649686016,10.009055824843008,-236.25612858368845,276.4150785661405,3.15812296613689,51.04874251621933,0.00145426870182196,2.220446049250313e-15,160,45,78,1.085559432696038,0.8547798272039029
1.0,3.7099642738339083,0.0,2.277575240641162,18.63817087320992,9.31908543660496,-192.17786554246072,229.54902204339265,2.5960954757410186,48.45448867320336,0.0008928238082700701,1.7763568394002505e-15,160,45,79,0.8930136117283016,1.084714312090413
1.0,5.015120357221179,0.0,2.5163408944493497,18.309795393136106,9.154897696568051,-214.6057615044881,251.3763315594092,2.8734672438696656,39.25735525101731,0.0013951357583510803,1.7763568394002505e-15,160,45,80,0.986631146314731,1.0935919266386658
1.0,5.627280427524557,0.0,2.408267174625779,15.9244478039066,7.962223901953301,-206.9901861095325,238.99131333035888,2.7530806382426287,33.2683911901684,0.001381257371160602,1.7763568394002505e-15,160,45,81,0.9442565625247393,1.1050594237903801
